Savannas,Grasslands,Urban and built-up,Croplands,Forests,Waterbodies & Wetlands
0.0024831480117577945,0.0004061446483995568,0.0009060861327281681,0.0011826255757643356,2.6429987752092846e-05,0.0007347982437884221
0.0001568104820659359,0.0010439812992312713,0.0003448227183463317,0.0025385655240650496,6.479759738869863e-06,0.00042820497940146857
0.0023202687737444065,0.01009453157014555,0.0015466631865734743,0.0006091929095495372,2.4990041143455098e-05,0.00018427280780396174
0.0044026855866003455,0.0005211065439647583,0.0024844879519342346,0.003328326356646631,1.9927003067922375e-05,0.001100675655844433
0.004312642060673996,0.009564084483327769,0.0016952013928243739,0.0012230395821893631,2.5895814010178844e-05,0.00019573774494108606
0.00412534592263591,0.005130916408336875,0.004223317885851819,3.6057088305518514e-05,0.00038439606967037674,0.00013549471162056011
0.0008783185276969651,0.0083171309053811,0.005506813080062383,0.0021508668409382843,0.0015206997434479641,0.0010582762337773225
0.004580249014924926,0.004850489656690141,0.000761575649439362,0.0017519263514987646,0.0017090772747812024,4.294140091359289e-05
0.00519643878449068,0.001028052575962239,0.009892326974292287,0.00012918501615449482,0.0006056368986039764,0.0009123171613516052
0.0063756590718615615,0.010526474614117896,0.0010186076232875018,0.000409296548662045,0.0015912106773806126,7.729452164446721e-05
0.010194259707398992,0.008654337545342096,0.011185770688142046,0.001862639949955385,0.004698754808492675,0.00015671526799436474
0.0011810540377068441,0.0009574753037351263,0.010600114733443976,0.0003950192631319619,0.004825679134560502,2.001152663934426e-05
0.00046280027821362155,0.006690289060602841,0.00230164821626952,0.0006389348604928224,0.0018135663036886415,1.942785711236339e-05
0.010713707619298619,0.0006631222206623361,0.011017917420030944,0.0003306086922948698,0.008303614693326675,0.0007253761499957309
0.0008888457443258586,0.006682650032061984,0.007509526948374308,0.00024270427836719485,0.008366832994434931,0.0002521452356557377
0.0002154497033992184,0.005903941928442964,0.011609235026744432,0.0010634758347510395,0.00031671857906440256,0.00043871103088712434
0.009393850740639347,0.0006275104746881071,0.0008507411783291955,0.00022036908822707483,0.009402433305389079,3.9356002390710386e-05
0.0008056424263741792,0.0007418246683766392,0.009900659134007762,0.00022183894961464544,0.0014658888725385274,0.00012240383794398906
0.005698629225868782,0.005550879190823822,0.0019133506867140275,0.0003351427598324247,0.0004994756736348934,0.0017516339411501026
0.000872680720812994,0.004997651376673294,0.005456677372591483,0.000864819519789869,0.00899850505672089,0.0019054308615095627
0.0004300942591654318,0.0004995485947744657,0.0024125621314699374,0.00030010547763619785,0.0003695321046779871,0.00042870526756745217
0.009595341595978251,0.0025837480008688986,0.005956424675800365,0.0004142758836557695,0.003844030371539669,0.0014200679591444673
0.0060200338749373476,0.0006412722868731788,0.004307902264196981,0.0009183425831502981,0.01221694830164336,0.0034541562606728144
0.0010386422200293832,0.003971497441681338,0.0013212490575918879,0.002064173746004275,0.01809492648282915,0.001561524438076332
0.005903583634791957,0.003997266194147644,0.004838208872213676,0.0012129085506059774,0.012360850062725932,0.0014715142588797815
0.0005015395841505404,0.00512823815366607,0.0004600235011705257,0.00021909073972387825,0.00048828125,0.004107282461364412
0.017349966732860444,0.00042437367673172656,0.004025028296840143,0.0032769051471922064,0.0004427603572108067,0.008026998551165471
0.00038162756387381596,0.007714797803184951,0.003543315705171452,0.005771121075058342,0.0056266842730332,0.004020107248441769
0.011811242664431152,0.00342275166523115,0.004533637029793871,0.00133812925005393,0.00035945247841752284,0.0020230819618767075
0.0006460937329748519,0.0004580334241440019,0.004589403643303379,0.00011639674330041967,0.004833622065853311,0.005320189429111168
0.0004925570450290199,0.0005282505326273373,0.0026412177648637647,0.0006736178438529573,0.00026713332084760274,0.0038052751718323087
0.009361118119797115,0.0019334093698776711,0.005830577000435152,0.008023355685695795,0.00023538482062167046,0.00754793094155567
0.008589476333114503,0.0010058795323124089,0.0003571628357530944,0.0055825479134594645,0.0005959520964136225,0.003438689018207821
0.00451040334448821,0.0014189250959013781,0.00029277417188961754,0.0011602042048262473,0.0004379992434241819,0.004976658221802425
0.003569776321333101,0.0011021069845798931,0.0005474848244886118,0.01050357202171419,0.0001334273107519977,0.0044578177029969265
0.0006646706524808592,0.0036078713830667193,0.003984702752112794,0.000995330762668654,0.0012733308510511797,0.0022409157674820697
0.006095113004988596,0.0007772155732075644,0.0038676066994323905,0.0004947591733139512,0.0007707894846366058,0.0008345223515411543
0.004517429765021175,0.0005719459537396795,0.0018293944047522669,0.007297703791158417,0.00042724609375,0.007357529603718408
0.0024107875850576405,0.0008971575106620325,0.004969177948858934,0.0011503077765262198,0.0014192996322655062,0.011794001678300034
0.00036073628828615326,0.0005198659799584143,0.00021801532927641048,0.011750344838099605,0.00030998334492722605,0.01234923816118084
0.00022818664238653534,0.00048343756640055853,0.002467430523228357,0.0072891000748279144,0.001143991130672089,0.012464846418203552
0.002920220808226915,0.0003491750442038004,0.002296845255463578,0.0022483373234404415,0.00035327464296756086,0.011917781308700479
0.0009382275413325197,0.0002627994783761838,0.0013551245356127662,0.0007346913026798321,0.00034923350248525497,0.006792704264322917
0.000833583177382976,0.0002938995435435891,0.002791574376028848,0.0005295522765826012,4.268744946251903e-05,0.0070180840830985315
0.0007028034375136202,0.00031275552357788977,0.002041732709024854,0.00839233877219711,0.000144157235480879,0.007692139005400444
0.0004116255202885286,0.00019537623267894,0.0003894548959682642,0.0059826709949599936,0.00017277036809122906,0.012032972658918204
0.00043088344572201156,0.00039311798525528167,0.0020360249380442213,0.0016996768488194227,0.00023299265125570776,0.00731229521537739
0.00028518719320682966,0.0007689673788284665,0.0011961656393645204,0.0007014494537746117,0.0003937324976812215,0.001516873719262295
8.122769138082577e-05,0.0005161072340562773,0.0005994191716028894,0.0011415652133545458,0.0004559985760321537,0.0024402806016265368
0.0005386136177804292,0.0012408055976619414,0.00021817125530166056,0.007294831097892807,0.00019975775453053653,0.0034532390657018444
0.0022997020400440564,0.00208524284344266,0.003330320754679854,0.0013410546093627432,2.180822363727169e-05,0.001130401111039959
0.0008765734500078089,0.0036381518163398495,0.0007231519629918232,0.0052803405819172615,2.3666219261320397e-05,0.00950347400102459
0.0022445299192009167,0.006472416674413398,0.0006448068217978645,0.0012314996638565854,0.00012553082934979072,0.0015887484524419399
0.00024088988576806574,0.0007353950785803182,0.0006010003932673971,0.005892784422679048,0.005371000850218797,0.008396794887188353
0.0031138960564762756,0.0054998589580993506,0.0011677321992389896,0.004714721641384923,0.0008671265577435312,0.0052372249749188865
0.0013693894191655043,0.0007486144219167375,0.007107975706672559,0.0005703828235311422,0.0051128091333119295,0.006701860271516393
0.0039887031473596945,0.0007335675810655962,0.0005461473744973823,0.002880401659206346,4.7402113358542616e-05,0.00448941923881489
0.0012093565731146124,0.010783604848379067,0.003633001719525853,0.0021207993180915635,0.007036020403764745,0.014491138562478655
0.00012995685770698947,0.0005646878391171382,0.006662253477001025,0.0003752886482193285,0.011251208626153444,0.003327416591956967
0.004859956238559101,0.0006522609864466974,0.001389658855993856,0.0012964608342362527,0.013722203456466419,0.0007712358985442282
0.0046894280980321655,0.009027187056539127,0.007401081495883483,0.000488362642975859,0.0006136959546232877,0.002029168801229508
0.00057822368910899,0.0003982788500940991,0.0012631215922916216,0.0002934073145052165,0.00038746176245005705,0.0005401444565403006
0.006240949360285732,0.014750953737308007,0.0060782248629326786,0.0012673748149219486,0.00045214323511225265,0.0015524358697276298
0.008197394264182175,0.0007175276961472499,0.00450623138375027,0.0022998782284476,0.00018872590551274732,0.0003001312089096653
0.00954982237946649,0.006748291727059556,0.000830352203421848,0.002352218699747019,0.00016043792213660577,0.0008331882497651981
0.0011957063058651862,0.0032587660001631557,0.005334901343012378,0.0030910562563735487,0.00017356001623144976,0.0036171251307419742
0.010997839608008448,0.004246886347381162,0.004409833961886514,0.0043701564476412965,0.0005855473209189498,0.0029126360116760587
0.0011653678464867358,0.002438656851873634,0.0005861083597854149,0.004270114904666418,0.00035627066091133944,0.001900177835766735
0.0008083345279312311,0.002686046361344251,0.00034535418451690233,0.0060090423191382965,0.0007472858399923896,0.0013460253105788934
0.012812702670201542,0.0015900651247192205,0.0035086364394711156,0.0012234034566696737,0.0006185499681911149,0.0004143219827954235
0.0010176693656066581,0.00022463694308902987,0.00042688373045188363,0.0022424866048228152,0.0006165990727858638,0.0010327198466316598
0.004976926100414778,0.00021659476829999393,0.0004867571280067106,0.0069806063328561345,0.00040130382984921993,0.002540171472101264
0.0010845693307164545,0.00017709236459977537,0.000500805843267622,0.0005640054444814873,0.0001328466871194825,0.0030376246718109632
0.000626507718748184,0.00011241407056292497,0.00046924509807228697,0.0006983613085140806,0.0004153084718654871,0.0005830858574538935
0.00031458217562325665,0.0003338169507345799,0.002398236702417737,0.005684581190431833,2.9379555805270167e-05,0.00012915772818476777
0.0066711943629507355,0.000919023748159756,0.0006683099249278119,0.003972690607411456,0.0004844491340253995,0.0003630007551016052
0.003058961578326578,0.0016831681935633195,0.00041624781861686815,0.0004338915908377785,0.0003080788994125761,1.4299903411031421e-05
0.0007920364954481563,0.00042816354789567145,0.0016054319251043465,0.003541212078916791,0.006552035768645358,0.01033170105981045
0.0024974349486112926,0.00020524145851672534,0.006430951493460348,0.0002993681530313579,0.00179252450324629,5.398943124573087e-05
0.0004193542281842021,0.00033488558472331836,0.0009877496432763924,0.0029200591897380964,0.0008230456115629756,0.0001582578231728142
0.00031483577939312384,0.010273870882216792,0.002996320620170598,0.0017690859059386766,0.0014863035994577625,0.00010339288763661203
0.0058372334400923626,0.0007446363170266209,0.0022803632157522846,0.00010910967804998823,0.001005059507883847,4.144053641564208e-05
0.0005585525491413878,0.00499013388486902,0.0032619482906782976,0.0005729921865807382,0.00015435298646784628,0.0005629909494535519
0.0007800089376352932,0.005011872657008864,0.0018657493261887413,0.00015582924619303028,0.000176811508573535,0.0003592902845372268
0.01105864421537675,0.0023336876475040977,0.0007957168605455257,0.00037895133213298164,8.702387004138128e-05,0.003434603331518955
0.0006023213676051837,0.0016839329857106,0.0006041101292075957,0.0011788958623411515,0.004528957233399924,0.01220277880058914
0.004925857749665853,0.00033243113550646553,0.00043973335261721,0.006168232616452091,0.00012327800965563165,0.00033144090996413937
0.00273193330999753,0.0006448605849130343,0.00021711271524292063,0.0012064402029362449,0.00023849696329195205,0.005246855522114071
0.0005887402650202667,0.00010899770254067509,0.002273968052575831,0.010110989760035887,0.00012848039740296803,0.004445435570888832
0.0007036883905287512,0.0004562489091336814,0.00030833383229661416,0.004249694843370039,8.010283634179985e-05,0.0004966193860997267
0.001487836567316982,0.0006245417175737615,0.001599221237788752,0.00099270703615273,1.820835711567732e-05,0.0060624919953893444
0.0004785875562510896,0.0023920415847726445,0.0010175073565459485,0.005007291087021003,2.8078958868436072e-05,0.006050318316683743
0.00036444280492267406,0.0028614431402531567,0.0001730976532983862,0.0006720330747347623,0.001803393777646975,0.01158417248335041
0.0006681412998768741,0.0013499278012498483,0.00014484429675131334,0.003045954972103467,0.0007674915424039193,0.005554907960318477
0.0007253723995788659,0.00017842334008089485,0.007865216173381729,0.0006478593609046517,0.0008254842308195396,0.015821029579704576
0.011715534729826789,0.0008289220438471345,0.0008634831895756872,0.00029337379975045107,0.0005661312666476408,0.0052385173860143444
0.004905663441082091,0.0006312958993860794,0.00044806770847388635,0.00011445767534613273,0.000579532060086092,0.0048469168240906765
0.0015667534495220246,0.0001670107440846588,0.004073894634697035,1.9869461753804517e-05,0.00023190107882657915,0.010926085091679473
0.0003852365405988494,0.0013849555780263477,0.0016779133692924222,0.0009458821359232821,0.000166244158461758,0.008989052694351947
0.000984509342606818,0.0007932524938152623,0.00038961960655831715,0.0009391887606144101,0.00014982412213422754,0.011060287392204576
0.0005509320218748184,0.0006492121929448458,0.0005348965431261695,0.000579369565630393,0.005751750603476978,0.006890885816897199
0.0004930358773217762,0.0007304491262635078,0.000290580226830113,8.356664709660338e-05,5.801591336092085e-05,0.004909244391436134
0.00033736217858790245,0.001382009053241865,9.518954420336788e-05,0.0003562714188009884,0.0001167982499167618,0.0019515824448215506
0.00786503854323298,4.1109060071636713e-05,0.0008267856701119027,0.00016415048101908142,0.0003649335655084665,0.001572905993852459
0.00036199543987080866,0.00032303871721709566,0.0008468013010151302,0.0007782317569422655,0.00010428000439973364,0.0012946207015240778
0.00030517400779706385,0.00020908616942766513,0.0001542152312547226,0.00036251952665369077,0.00020828130945585996,0.0014177332810365437
0.00041243953518621426,0.00010103408198382103,0.00029702590125418285,0.00012947228548105586,3.804246040239726e-05,0.0024549140304815573
0.000594420634774705,0.00020951303016103083,4.4968187225640475e-05,1.7571307141316285e-05,0.00011145651249762177,0.0022687234513746584
0.00039548177821089757,0.00042103586294165856,0.0008424683144261389,0.0003024515104697796,0.00017153944599029682,0.00578674983457138
0.0004704243523860632,0.0004437750899253278,0.0009126108682354635,0.000712437505515571,0.00018147972257895738,0.0043344966700819675
0.00023086810322597048,0.0002642223474874029,0.0009484870308901842,0.0005300789370146297,0.00011696082453386606,0.007784608934746414
0.00026519683171072323,7.625837358471953e-05,1.6183364507996907e-05,0.0005086103426763022,1.5792962804414002e-06,0.0027883144024291326
9.567069209270397e-05,0.0002352491752102052,0.0003138922656755991,0.00021986636690559302,0.0002630689554199962,0.00044667395086236337
0.00017569420892989452,8.547886185648373e-05,0.0005165016644290623,0.0007495431268630373,8.723289454908676e-05,0.00032777213008025954
0.00011012788042807124,0.0002467803436323761,5.734124675041379e-05,0.00028503820145807184,0.0002810450630826674,0.0001612178614882172
5.0905193078800555e-05,0.0004859349981218128,0.0001060977775472708,0.000299396879964014,6.23357531868341e-05,0.0008349392583461407
0.00011028749119232334,0.0001247707995006678,0.0004283836948919653,7.323931480673439e-05,5.817848797802511e-05,0.0008248918043459699
0.00043753034732664313,6.158800018592156e-05,0.002710462096922001,0.00012023178881000941,6.112805603120244e-05,0.0007152453146345629
8.931108986372617e-05,5.087646365802574e-05,0.001886070220718867,2.402529134472074e-05,5.843396237633181e-05,0.0005865044932547814
4.5513896152952114e-05,0.00016929178112858184,0.0008649611926037619,0.00022757954832375668,4.240875011891172e-05,0.0003732149718237705
0.0004984715105710281,0.0002086845053348106,0.00015159084251987982,1.1040717784162222e-05,4.278034924372146e-05,0.0005735803823002049
0.00015165505438059334,1.8612906561134044e-05,0.0003251387047644106,7.97076624764669e-05,2.3294620136510656e-05,0.0011072210926827185
0.00036557958825473615,0.0001820946388189048,0.00018841354203210457,2.2670337687774554e-05,5.713336543949772e-05,0.00013478597005208334
7.633828163590336e-05,6.0351882645550024e-05,0.0004692604710606919,1.3434628838837465e-05,5.202387747336377e-06,0.00029020882695099046
7.315316016260606e-05,4.315147010836571e-05,5.789906661539292e-05,8.662606542447836e-05,5.666886653348554e-06,0.0005121283192452186
0.00011698404947916667,5.050888913762749e-05,2.2444563071207543e-05,0.0002483874232109939,7.199733043188736e-06,2.3388471759733607e-05
5.967846475385722e-05,4.020642747920714e-05,4.210881138232225e-05,4.8945905423890024e-05,3.574319081763699e-05,0.000210663008559597
